,gkz,ort,lat,lon
226,08115001,Aidlingen,48.67914962768555,8.897330284118652
227,08115002,Altdorf,48.594120025634766,9.271659851074219
228,08115003,Böblingen,48.68537139892578,9.009610176086426
229,08115004,Bondorf,48.522518157958984,8.837149620056152
230,08115010,Deckenpfronn,48.64970016479492,8.818389892578125
231,08115013,Ehningen,48.65851974487305,8.940779685974121
232,08115015,Gärtringen,48.64255905151367,8.893810272216797
233,08115016,Gäufelden,48.55284118652344,8.819560050964355
234,08115021,Herrenberg,48.595149993896484,8.86793041229248
235,08115022,Hildrizhausen,48.62480163574219,8.969160079956055
236,08115024,Holzgerlingen,48.636661529541016,9.01179027557373
237,08115028,Leonberg,48.801719665527344,9.014309883117676
238,08115029,Magstadt,48.74224090576172,8.962980270385742
239,08115034,Mötzingen,48.53413009643555,8.775369644165039
240,08115037,Nufringen,48.623321533203125,8.893110275268555
241,08115041,Renningen,48.76457977294922,8.934240341186523
242,08115042,Rutesheim,48.8084716796875,8.9435396194458
243,08115044,Schönaich,48.66020965576172,9.059479713439941
244,08115045,Sindelfingen,48.707889556884766,9.001970291137695
245,08115046,Steinenbronn,48.659950256347656,9.11968994140625
246,08115048,Waldenbuch,48.63846969604492,9.130979537963867
247,08115050,Weil der Stadt,48.751930236816406,8.873769760131836
248,08115051,Weil im Schönbuch,48.62282943725586,9.061650276184082
249,08115052,Weissach,48.84832000732422,8.92529010772705
250,08115053,Jettingen,48.56502151489258,8.782710075378418
251,08115054,Grafenau,48.711368560791016,8.912989616394043
252,08116004,Altbach,48.723480224609375,9.380020141601562
253,08116005,Altdorf,48.594120025634766,9.271659851074219
254,08116006,Altenriet,48.59199142456055,9.221770286560059
255,08116007,Baltmannsweiler,48.74232864379883,9.448909759521484
256,08116008,Bempflingen,48.5731315612793,9.26548957824707
257,08116011,Beuren,48.569358825683594,9.403860092163086
258,08116012,Bissingen an der Teck,48.60044860839844,9.491259574890137
259,08116014,Deizisau,48.71232986450195,9.383190155029297
260,08116015,Denkendorf,48.694271087646484,9.317680358886719
261,08116016,Dettingen unter Teck,48.620460510253906,9.453740119934082
262,08116018,Erkenbrechtsweiler,48.557830810546875,9.432849884033203
263,08116019,Esslingen am Neckar,48.74237823486328,9.305919647216797
264,08116020,Frickenhausen,48.59347152709961,9.359310150146484
265,08116022,Großbettlingen,48.590518951416016,9.30912971496582
266,08116027,Hochdorf,48.02511978149414,9.786910057067871
267,08116029,Holzmaden,48.633731842041016,9.518369674682617
268,08116033,Kirchheim unter Teck,48.64604949951172,9.452289581298828
269,08116035,Köngen,48.68193054199219,9.3618803024292
270,08116036,Kohlberg,48.559410095214844,9.332759857177734
271,08116037,Lichtenwald,48.751800537109375,9.483389854431152
272,08116041,Neckartailfingen,48.61162185668945,9.263609886169434
273,08116042,Neckartenzlingen,48.59008026123047,9.23859977722168
274,08116043,Neidlingen,48.57875061035156,9.564709663391113
275,08116046,Neuffen,48.554649353027344,9.375709533691406
276,08116047,Neuhausen auf den Fildern,48.68367004394531,9.278949737548828
277,08116048,Notzingen,48.67094039916992,9.456870079040527
278,08116049,Nürtingen,48.62662887573242,9.341919898986816
279,08116050,Oberboihingen,48.647560119628906,9.365739822387695
280,08116053,Ohmden,48.645450592041016,9.524620056152344
281,08116054,Owen,48.5872917175293,9.450779914855957
282,08116056,Plochingen,48.70962905883789,9.41804027557373
283,08116058,Reichenbach an der Fils,48.71126937866211,9.459670066833496
284,08116063,Schlaitdorf,48.605010986328125,9.224320411682129
285,08116068,Unterensingen,48.65544128417969,9.35519027709961
286,08116070,Weilheim an der Teck,48.61812973022461,9.540539741516113
287,08116071,Wendlingen am Neckar,48.67247009277344,9.379220008850098
288,08116072,Wernau (Neckar),48.68918991088867,9.422750473022461
289,08116073,Wolfschlugen,48.65319061279297,9.288410186767578
290,08116076,Aichwald,48.75938034057617,9.380459785461426
291,08116077,Filderstadt,48.678260803222656,9.216150283813477
292,08116078,Leinfelden-Echterdingen,48.68833923339844,9.16903018951416
293,08116079,Lenningen,48.556461334228516,9.467940330505371
294,08116080,Ostfildern,48.72943115234375,9.251609802246094
295,08116081,Aichtal,48.622859954833984,9.240429878234863
296,08117001,Adelberg,48.76346969604492,9.594809532165527
297,08117002,Aichelberg,48.63494110107422,9.56676959991455
298,08117003,Albershausen,48.69306182861328,9.566829681396484
299,08117006,Bad Ditzenbach,48.589111328125,9.705120086669922
300,08117007,Bad Überkingen,48.60036087036133,9.79623031616211
301,08117009,Birenbach,48.747581481933594,9.661319732666016
302,08117010,Böhmenkirch,48.68524932861328,9.935600280761719
303,08117011,Börtlingen,48.753990173339844,9.631779670715332
304,08117012,Bad Boll,48.638938903808594,9.615670204162598
305,08117014,Deggingen,48.59706115722656,9.720279693603516
306,08117015,Donzdorf,48.686561584472656,9.810489654541016
307,08117016,Drackenstein,48.5572509765625,9.678339958190918
308,08117017,Dürnau,48.64064025878906,9.637490272521973
309,08117018,Ebersbach an der Fils,48.71744918823242,9.535719871520996
310,08117019,Eislingen/Fils,48.6980094909668,9.706520080566406
311,08117020,Eschenbach,48.65739822387695,9.67117977142334
312,08117023,Gammelshausen,48.640769958496094,9.650580406188965
313,08117024,Geislingen an der Steige,48.62459945678711,9.828229904174805
314,08117025,Gingen an der Fils,48.6562614440918,9.779800415039062
315,08117026,Göppingen,48.708518981933594,9.649470329284668
316,08117028,Gruibingen,48.59981918334961,9.64091968536377
317,08117029,Hattenhofen,48.666778564453125,9.572879791259766
318,08117030,Heiningen,48.662811279296875,9.647970199584961
319,08117031,Hohenstadt,48.54420852661133,9.662630081176758
320,08117033,Kuchen,48.63642883300781,9.798700332641602
321,08117035,Mühlhausen im Täle,48.575321197509766,9.657750129699707
322,08117037,Ottenbach,48.73308181762695,9.746370315551758
323,08117038,Rechberghausen,48.7307014465332,9.64404010772705
324,08117042,Salach,48.690460205078125,9.73799991607666
325,08117043,Schlat,48.65224075317383,9.705220222473145
326,08117044,Schlierbach,48.67367172241211,9.517580032348633
327,08117049,Süßen,48.67995834350586,9.755669593811035
328,08117051,Uhingen,48.70623016357422,9.585000038146973
329,08117053,Wäschenbeuren,48.75986099243164,9.68694019317627
330,08117055,Wangen,47.68806838989258,9.833450317382812
331,08117058,Wiesensteig,48.561580657958984,9.625470161437988
332,08117060,Zell unter Aichelberg,48.650848388671875,9.574660301208496
333,08117061,Lauterstein,48.710289001464844,9.862569808959961
334,08118001,Affalterbach,48.922969818115234,9.323439598083496
335,08118003,Asperg,48.9056510925293,9.135669708251953
336,08118006,Benningen am Neckar,48.94707107543945,9.242019653320312
337,08118007,Besigheim,48.99898147583008,9.141229629516602
338,08118010,Bönnigheim,49.04084014892578,9.098349571228027
339,08118011,Ditzingen,48.827049255371094,9.06758975982666
340,08118012,Eberdingen,48.88071823120117,8.964269638061523
341,08118014,Erdmannhausen,48.939910888671875,9.2949800491333
342,08118015,Erligheim,49.018768310546875,9.098409652709961
343,08118016,Freudental,49.009178161621094,9.060890197753906
344,08118018,Gemmrigheim,49.02613067626953,9.155229568481445
345,08118019,Gerlingen,48.800071716308594,9.062899589538574
346,08118021,Großbottwar,49.002689361572266,9.298259735107422
347,08118027,Hemmingen,48.86664962768555,9.032830238342285
348,08118028,Hessigheim,48.99209976196289,9.1881103515625
349,08118040,Kirchheim am Neckar,49.04357147216797,9.144539833068848
350,08118046,Kornwestheim,48.859291076660156,9.185020446777344
351,08118047,Löchgau,49.00162887573242,9.10634994506836
352,08118048,Ludwigsburg,48.894168853759766,9.19186019897461
353,08118049,Marbach am Neckar,48.938720703125,9.258899688720703
354,08118050,Markgröningen,48.90447998046875,9.077679634094238
355,08118051,Möglingen,48.88814926147461,9.12952995300293
356,08118053,Mundelsheim,49.00074005126953,9.209930419921875
357,08118054,Murr,48.96207046508789,9.259420394897461
358,08118059,Oberriexingen,48.92705154418945,9.02925968170166
359,08118060,Oberstenfeld,49.022579193115234,9.319979667663574
360,08118063,Pleidelsheim,48.95988845825195,9.205340385437012
361,08118067,Schwieberdingen,48.876548767089844,9.07507038116455
362,08118068,Sersheim,48.9622688293457,9.014049530029297
363,08118070,Steinheim an der Murr,48.96575927734375,9.278499603271484
364,08118071,Tamm,48.921539306640625,9.122159957885742
365,08118073,Vaihingen an der Enz,48.93416976928711,8.960530281066895
366,08118074,Walheim,49.01097869873047,9.15466022491455
367,08118076,Sachsenheim,48.959449768066406,9.064760208129883
368,08118077,Ingersheim,48.9610481262207,9.185009956359863
369,08118078,Freiberg am Neckar,48.933998107910156,9.190939903259277
370,08118079,Bietigheim-Bissingen,48.96162033081055,9.126890182495117
371,08118080,Korntal-Münchingen,48.83047866821289,9.119620323181152
372,08118081,Remseck am Neckar,48.86980056762695,9.276659965515137
373,08119001,Alfdorf,48.84360885620117,9.719109535217285
374,08119003,Allmersbach im Tal,48.90732955932617,9.467350006103516
375,08119004,Althütte,48.91741943359375,9.569979667663574
376,08119006,Auenwald,48.93619155883789,9.498940467834473
377,08119008,Backnang,48.94839096069336,9.432709693908691
378,08119018,Burgstetten,48.92966842651367,9.370200157165527
379,08119020,Fellbach,48.80921173095703,9.276209831237793
380,08119024,Großerlach,49.052391052246094,9.513310432434082
381,08119037,Kaisersbach,48.93217086791992,9.638710021972656
382,08119038,Kirchberg an der Murr,48.94404983520508,9.345600128173828
383,08119041,Korb,48.843658447265625,9.359020233154297
384,08119042,Leutenbach,48.892059326171875,9.384249687194824
385,08119044,Murrhardt,48.979671478271484,9.579629898071289
386,08119053,Oppenweiler,48.983150482177734,9.458620071411133
387,08119055,Plüderhausen,48.79475021362305,9.60239028930664
388,08119061,Rudersberg,48.885780334472656,9.527620315551758
389,08119067,Schorndorf,48.803680419921875,9.528909683227539
390,08119068,Schwaikheim,48.877540588378906,9.349140167236328
391,08119069,Spiegelberg,49.0377197265625,9.446330070495605
392,08119075,Sulzbach an der Murr,49.00450897216797,9.503210067749023
393,08119076,Urbach,48.80931091308594,9.579400062561035
394,08119079,Waiblingen,48.833011627197266,9.313549995422363
395,08119083,Weissach im Tal,48.92972946166992,9.478569984436035
396,08119084,Welzheim,48.876808166503906,9.634480476379395
397,08119085,Winnenden,48.87628936767578,9.395529747009277
398,08119086,Winterbach,48.79981994628906,9.479280471801758
399,08119087,Aspach,48.966819763183594,9.399419784545898
400,08119089,Berglen,48.86117935180664,9.469320297241211
401,08119090,Remshalden,48.80989074707031,9.442859649658203
402,08119091,Weinstadt,48.81248092651367,9.365079879760742
403,08119093,Kernen im Remstal,48.80841827392578,9.317790031433105
404,08121000,Heilbronn,49.14313888549805,9.219269752502441
405,08125001,Abstatt,49.06766891479492,9.28950023651123
406,08125005,Bad Friedrichshall,49.23577880859375,9.19318962097168
407,08125006,Bad Rappenau,49.24037170410156,9.101579666137695
408,08125007,Bad Wimpfen,49.23006057739258,9.157609939575195
409,08125008,Beilstein,49.040771484375,9.31427001953125
410,08125013,Brackenheim,49.078269958496094,9.06704044342041
411,08125017,Cleebronn,49.04384994506836,9.036870002746582
412,08125021,Eberstadt,49.180110931396484,9.321009635925293
413,08125024,Ellhofen,49.14775085449219,9.320679664611816
414,08125026,Eppingen,49.137020111083984,8.909770011901855
415,08125027,Erlenbach,49.17007827758789,9.269140243530273
416,08125030,Flein,49.10111999511719,9.21345043182373
417,08125034,Gemmingen,49.15633010864258,8.983579635620117
418,08125038,Güglingen,49.066619873046875,9.001350402832031
419,08125039,Gundelsheim,49.28416061401367,9.159939765930176
420,08125046,Ilsfeld,49.05514144897461,9.244449615478516
421,08125048,Jagsthausen,49.30955123901367,9.469329833984375
422,08125049,Kirchardt,49.20690155029297,8.991869926452637
423,08125056,Lauffen am Neckar,49.07392883300781,9.155019760131836
424,08125057,Lehrensteinsfeld,49.129058837890625,9.325690269470215
425,08125058,Leingarten,49.143470764160156,9.122989654541016
426,08125059,Löwenstein,49.09524154663086,9.380430221557617
427,08125061,Massenbachhausen,49.17721939086914,9.045289993286133
428,08125063,Möckmühl,49.32292175292969,9.359089851379395
429,08125065,Neckarsulm,49.19252014160156,9.225119590759277
430,08125066,Neckarwestheim,49.04623031616211,9.190500259399414
431,08125068,Neudenau,49.292301177978516,9.270359992980957
432,08125069,Neuenstadt am Kocher,49.23683166503906,9.327110290527344
433,08125074,Nordheim,49.10845947265625,9.12874984741211
434,08125078,Oedheim,49.23971939086914,9.255840301513672
435,08125079,Offenau,49.244590759277344,9.163640022277832
436,08125081,Pfaffenhofen,49.06401062011719,8.977100372314453
437,08125086,Schwaigern,49.141510009765625,9.057350158691406
438,08125094,Talheim,49.08449935913086,9.19495964050293
439,08125096,Untereisesheim,49.209510803222656,9.201199531555176
440,08125098,Untergruppenbach,49.08808898925781,9.277629852294922
441,08125102,Weinsberg,49.14915084838867,9.284279823303223
442,08125103,Widdern,49.31705093383789,9.420499801635742
443,08125107,Wüstenrot,49.080238342285156,9.460490226745605
444,08125108,Zaberfeld,49.05891036987305,8.92693042755127
445,08125110,Obersulm,49.13645935058594,9.38284969329834
446,08125111,Hardthausen am Kocher,49.24114990234375,9.403429985046387
447,08125113,Langenbrettach,49.22526168823242,9.381460189819336
448,08126011,Bretzfeld,49.17361068725586,9.437800407409668
449,08126028,Forchtenberg,49.28725814819336,9.562159538269043
450,08126039,Ingelfingen,49.3012809753418,9.65170955657959
451,08126045,Krautheim,49.3915901184082,9.63368034362793
452,08126046,Künzelsau,49.27933883666992,9.687840461730957
453,08126047,Kupferzell,49.2276496887207,9.690360069274902
454,08126056,Mulfingen,49.34049987792969,9.799519538879395
455,08126058,Neuenstein,49.20515823364258,9.581809997558594
456,08126060,Niedernhall,49.294769287109375,9.61674976348877
457,08126066,Öhringen,49.20186996459961,9.505620002746582
458,08126069,Pfedelbach,49.178470611572266,9.505590438842773
459,08126072,Schöntal,49.34170913696289,9.561389923095703
460,08126085,Waldenburg,49.18621063232422,9.641289710998535
461,08126086,Weißbach,49.297569274902344,9.595749855041504
462,08126094,Zweiflingen,49.25537109375,9.515580177307129
463,08127008,Blaufelden,49.29650115966797,9.97661018371582
464,08127009,Braunsbach,49.19844055175781,9.79207992553711
465,08127013,Bühlerzell,49.003448486328125,9.918379783630371
466,08127014,Crailsheim,49.1373405456543,10.07153034210205
467,08127023,Fichtenberg,48.98611068725586,9.712499618530273
468,08127025,Gaildorf,49.000831604003906,9.769949913024902
469,08127032,Gerabronn,49.24943923950195,9.921710014343262
470,08127043,Ilshofen,49.16975021362305,9.921480178833008
471,08127046,Kirchberg an der Jagst,49.20137023925781,9.982049942016602
472,08127052,Mainhardt,49.081260681152344,9.557740211486816
473,08127056,Michelbach an der Bilz,49.07052993774414,9.76216983795166
474,08127059,Michelfeld,49.09687042236328,9.677639961242676
475,08127062,Oberrot,49.01390075683594,9.665760040283203
476,08127063,Obersontheim,49.05720901489258,9.8989896774292
477,08127071,Rot am See,49.25349044799805,10.02383041381836
478,08127073,Satteldorf,49.16975021362305,10.07841968536377
479,08127075,Schrozberg,49.34661102294922,9.977709770202637
480,08127076,Schwäbisch Hall,49.113311767578125,9.746100425720215
481,08127079,Sulzbach-Laufen,48.94483184814453,9.8568696975708
482,08127086,Untermünkheim,49.153099060058594,9.733229637145996
483,08127089,Vellberg,49.08707809448242,9.88008975982666
484,08127100,Rosengarten,49.06761932373047,9.725890159606934
485,08127103,Frankenhardt,49.08161163330078,9.979009628295898
486,08128007,Bad Mergentheim,49.49238967895508,9.770350456237793
487,08128014,Boxberg,49.4818115234375,9.642979621887207
488,08128020,Creglingen,49.470149993896484,10.028849601745605
489,08128061,Königheim,49.618019104003906,9.594189643859863
490,08128082,Niederstetten,49.40184020996094,9.917400360107422
491,08128115,Tauberbischofsheim,49.62351989746094,9.66553020477295
492,08128126,Weikersheim,49.48318862915039,9.90110969543457
493,08128131,Wertheim,49.758670806884766,9.517350196838379
494,08128138,Ahorn,49.501861572265625,9.539730072021484
495,08128139,Lauda-Königshofen,49.54758834838867,9.731049537658691
496,08135010,Dischingen,48.6963005065918,10.362730026245117
497,08135015,Gerstetten,48.62255859375,10.019229888916016
498,08135016,Giengen an der Brenz,48.62110900878906,10.247819900512695
499,08135019,Heidenheim an der Brenz,48.674598693847656,10.151650428771973
500,08135020,Herbrechtingen,48.62199020385742,10.175390243530273
501,08135025,Königsbronn,48.74287033081055,10.112339973449707
502,08135026,Nattheim,48.69963073730469,10.242050170898438
503,08135027,Niederstotzingen,48.537559509277344,10.236470222473145
504,08135031,Sontheim an der Brenz,48.55693054199219,10.286720275878906
505,08135032,Steinheim am Albuch,48.69173812866211,10.060029983520508
506,08136002,Abtsgmünd,48.89284133911133,10.006699562072754
507,08136007,Bartholomä,48.75442123413086,9.987380027770996
508,08136009,Böbingen an der Rems,48.81932067871094,9.92074966430664
509,08136010,Bopfingen,48.85974884033203,10.351790428161621
510,08136015,Durlangen,48.85581970214844,9.794639587402344
511,08136018,Ellenberg,49.01329040527344,10.216429710388184
512,08136019,Ellwangen (Jagst),48.958919525146484,10.128669738769531
513,08136020,Eschach,48.88779830932617,9.870759963989258
514,08136021,Essingen,48.80842971801758,10.0272798538208
515,08136024,Göggingen,48.86030960083008,9.882909774780273
516,08136027,Gschwend,48.934730529785156,9.743189811706543
517,08136028,Heubach,48.791221618652344,9.934590339660645
518,08136029,Heuchlingen,48.85348892211914,9.942429542541504
519,08136033,Hüttlingen,48.89234161376953,10.1006498336792
520,08136034,Iggingen,48.831260681152344,9.878510475158691
521,08136035,Jagstzell,49.03086853027344,10.098489761352539
522,08136038,Lauchheim,48.871761322021484,10.24606990814209
523,08136040,Leinzell,48.84852981567383,9.874870300292969
524,08136042,Lorch,48.79764938354492,9.692819595336914
525,08136043,Mögglingen,48.821720123291016,9.964179992675781
526,08136044,Mutlangen,48.82521057128906,9.797309875488281
527,08136045,Neresheim,48.753910064697266,10.333470344543457
528,08136046,Neuler,48.92856979370117,10.069620132446289
529,08136050,Oberkochen,48.78453063964844,10.10632038116455
530,08136060,Rosenberg,49.456390380859375,9.47443962097168
531,08136061,Ruppertshofen,48.881019592285156,9.814350128173828
532,08136062,Schechingen,48.8737907409668,9.917369842529297
533,08136065,Schwäbisch Gmünd,48.797149658203125,9.795740127563477
534,08136066,Spraitbach,48.880130767822266,9.762419700622559
535,08136070,Täferrot,48.84872055053711,9.840559959411621
536,08136075,Unterschneidheim,48.93960952758789,10.362150192260742
537,08136079,Waldstetten,48.76618957519531,9.820420265197754
538,08136082,Westhausen,48.8849983215332,10.187640190124512
539,08136088,Aalen,48.83776092529297,10.092029571533203
540,08136089,Rainau,48.92826843261719,10.139300346374512
541,08211000,Baden-Baden,48.76268005371094,8.24098014831543
542,08212000,Karlsruhe,49.01094055175781,8.40845012664795
543,08215007,Bretten,49.03456115722656,8.70656967163086
544,08215009,Bruchsal,49.12419128417969,8.600959777832031
545,08215017,Ettlingen,48.94247817993164,8.40237045288086
546,08215021,Forst,49.148651123046875,8.583439826965332
547,08215025,Gondelsheim,49.0595817565918,8.6558198928833
548,08215029,Hambrücken,49.185420989990234,8.545089721679688
549,08215039,Kronau,49.219539642333984,8.634490013122559
550,08215040,Kürnbach,49.07804870605469,8.842109680175781
551,08215046,Malsch,48.880470275878906,8.334500312805176
552,08215047,Marxzell,48.861270904541016,8.448049545288086
553,08215059,Oberderdingen,49.06254959106445,8.802000045776367
554,08215064,Östringen,49.22037124633789,8.713700294494629
555,08215066,Philippsburg,49.23501968383789,8.453020095825195
556,08215082,Sulzfeld,49.10337829589844,8.856719970703125
557,08215084,Ubstadt-Weiher,49.16178894042969,8.632169723510742
558,08215089,Walzbachtal,49.00994873046875,8.61106014251709
559,08215090,Weingarten (Baden),49.053321838378906,8.531140327453613
560,08215096,Karlsbad,48.91474151611328,8.506380081176758
561,08215097,Kraichtal,49.13930892944336,8.770669937133789
562,08215099,Graben-Neudorf,49.16566848754883,8.489629745483398
563,08215100,Bad Schönborn,49.22040939331055,8.653280258178711
564,08215101,Pfinztal,48.98625183105469,8.542530059814453
565,08215102,Eggenstein-Leopoldshafen,49.09933090209961,8.39229965209961
566,08215103,Karlsdorf-Neuthard,49.13629913330078,8.541640281677246
567,08215105,Linkenheim-Hochstetten,49.12417984008789,8.408479690551758
568,08215106,Waghäusel,49.25117874145508,8.517330169677734
569,08215107,Oberhausen-Rheinhausen,49.26034927368164,8.483240127563477
570,08215108,Rheinstetten,48.96002960205078,8.288829803466797
571,08215109,Stutensee,49.0648193359375,8.471369743347168
572,08215110,Waldbronn,48.92348098754883,8.475460052490234
573,08215111,Dettenheim,49.162208557128906,8.41448974609375
574,08216002,Au am Rhein,48.951358795166016,8.239330291748047
575,08216005,Bietigheim,48.9110107421875,8.253439903259277
576,08216006,Bischweier,48.838069915771484,8.284429550170898
577,08216007,Bühl,48.695228576660156,8.135860443115234
578,08216008,Bühlertal,48.68244934082031,8.191729545593262
579,08216009,Durmersheim,48.93130111694336,8.268500328063965
580,08216013,Forbach,48.67913818359375,8.358969688415527
581,08216015,Gaggenau,48.80099868774414,8.321470260620117
582,08216017,Gernsbach,48.762901306152344,8.33584976196289
583,08216023,Iffezheim,48.82286834716797,8.14011001586914
584,08216024,Kuppenheim,48.82817840576172,8.254520416259766
585,08216033,Muggensturm,48.87076187133789,8.275859832763672
586,08216039,Ötigheim,48.89332962036133,8.2321195602417
587,08216041,Ottersweier,48.66967010498047,8.112810134887695
588,08216043,Rastatt,48.857330322265625,8.201390266418457
589,08216049,Sinzheim,48.7640495300293,8.165639877319336
590,08216052,Steinmauern,48.90053939819336,8.200559616088867
591,08216063,Rheinmünster,48.74673080444336,8.050869941711426
592,08221000,Heidelberg,49.413490295410156,8.707980155944824
593,08222000,Mannheim,49.48651123046875,8.466779708862305
594,08225001,Adelsheim,49.402889251708984,9.391010284423828
595,08225002,Aglasterhausen,49.35470962524414,8.9898099899292
